date,year,month,day_of_week,day_name,season,location,pm25,pm10,no2,co,so2,o3,temperature,humidity,wind_speed,rainfall_mm,aqi,aqi_category
2023-11-27,2023,11,0,Monday,Wet,Matsapha,9.53,17.95,24.54,0.718,6.88,47.21,23.3,76.8,4.2,22.92,40,Good
2023-11-28,2023,11,1,Tuesday,Wet,Matsapha,17.94,31.24,28.99,0.671,10.28,50.65,25.2,70.3,3.9,1.04,63,Moderate
2023-11-29,2023,11,2,Wednesday,Wet,Matsapha,19.53,41.47,25.97,0.578,9.92,47.14,26.2,72.7,5.4,1.53,67,Moderate
2023-11-30,2023,11,3,Thursday,Wet,Matsapha,17.21,31.71,25.64,0.66,9.55,51.91,30.4,92.1,6.3,0.76,62,Moderate
2023-12-01,2023,12,4,Friday,Wet,Matsapha,17.74,36.07,16.7,0.621,8.25,48.45,32.2,68.3,3.5,0.86,63,Moderate
2023-12-02,2023,12,5,Saturday,Wet,Matsapha,9.08,18.13,12.3,0.307,5.0,47.37,28.7,69.6,5.1,5.48,38,Good
2023-12-03,2023,12,6,Sunday,Wet,Matsapha,6.7,12.55,13.21,0.393,4.54,45.0,32.0,71.5,6.7,9.02,28,Good
2023-12-04,2023,12,0,Monday,Wet,Matsapha,14.06,25.53,22.46,0.483,8.8,43.7,35.5,85.5,4.9,0.17,55,Moderate
2023-12-05,2023,12,1,Tuesday,Wet,Matsapha,17.35,33.96,21.16,0.569,7.83,50.88,29.2,72.3,2.6,4.61,62,Moderate
2023-12-06,2023,12,2,Wednesday,Wet,Matsapha,12.19,23.09,19.71,0.577,6.53,57.23,24.3,74.0,6.6,6.48,51,Moderate
2023-12-07,2023,12,3,Thursday,Wet,Matsapha,13.29,26.95,20.84,0.592,7.33,47.03,22.0,67.7,3.3,5.95,54,Moderate
2023-12-08,2023,12,4,Friday,Wet,Matsapha,13.39,27.23,22.34,0.682,7.69,51.86,24.2,68.9,6.9,0.77,54,Moderate
2023-12-09,2023,12,5,Saturday,Wet,Matsapha,8.82,17.64,15.94,0.471,6.31,47.24,30.7,80.8,3.0,9.99,37,Good
2023-12-10,2023,12,6,Sunday,Wet,Matsapha,11.9,23.03,15.37,0.387,4.81,45.65,28.6,63.0,2.4,2.36,50,Moderate
2023-12-11,2023,12,0,Monday,Wet,Matsapha,12.77,24.14,21.9,0.421,7.97,49.56,26.0,77.3,5.7,4.33,52,Moderate
2023-12-12,2023,12,1,Tuesday,Wet,Matsapha,12.73,27.58,21.45,0.571,9.11,52.62,30.6,72.6,4.2,15.87,52,Moderate
2023-12-13,2023,12,2,Wednesday,Wet,Matsapha,8.67,16.8,22.96,0.589,6.53,52.8,34.6,77.5,3.7,26.03,36,Good
2023-12-14,2023,12,3,Thursday,Wet,Matsapha,17.74,33.69,21.94,0.525,9.01,46.2,25.4,77.6,2.9,2.86,63,Moderate
2023-12-15,2023,12,4,Friday,Wet,Matsapha,14.18,28.26,25.9,0.523,8.16,53.08,26.2,82.2,4.8,6.66,55,Moderate
2023-12-16,2023,12,5,Saturday,Wet,Matsapha,10.31,21.73,15.42,0.386,4.91,51.33,26.9,67.8,2.1,3.26,43,Moderate
2023-12-17,2023,12,6,Sunday,Wet,Matsapha,10.64,19.18,12.93,0.425,5.14,47.78,26.3,69.7,3.5,6.59,44,Moderate
2023-12-18,2023,12,0,Monday,Wet,Matsapha,10.31,20.19,19.18,0.503,8.32,52.78,32.2,79.2,4.5,19.53,43,Moderate
2023-12-19,2023,12,1,Tuesday,Wet,Matsapha,10.32,19.52,21.33,0.558,8.56,47.68,27.7,80.8,6.7,8.4,43,Moderate
2023-12-20,2023,12,2,Wednesday,Wet,Matsapha,7.16,14.69,24.39,0.629,8.61,49.22,29.3,77.9,6.3,25.65,30,Good
2023-12-21,2023,12,3,Thursday,Wet,Matsapha,11.86,25.97,23.0,0.615,11.18,47.71,25.5,71.5,6.8,6.8,49,Moderate
2023-12-22,2023,12,4,Friday,Wet,Matsapha,9.77,19.36,23.0,0.609,7.69,46.89,24.9,81.9,5.6,8.97,41,Good
2023-12-23,2023,12,5,Saturday,Wet,Matsapha,9.83,21.11,14.62,0.364,4.65,53.07,23.1,75.4,5.1,3.96,41,Good
2023-12-24,2023,12,6,Sunday,Wet,Matsapha,7.8,15.48,11.73,0.425,6.09,42.9,28.7,79.2,4.9,2.31,32,Good
2023-12-25,2023,12,0,Monday,Wet,Matsapha,16.72,35.88,21.1,0.661,6.04,45.34,34.0,70.9,4.8,0.43,61,Moderate
2023-12-26,2023,12,1,Tuesday,Wet,Matsapha,11.22,18.91,25.29,0.561,8.57,44.26,25.7,85.8,4.4,11.7,47,Moderate
2023-12-27,2023,12,2,Wednesday,Wet,Matsapha,12.68,22.88,17.35,0.647,9.36,39.4,21.6,77.8,5.4,1.99,52,Moderate
2023-12-28,2023,12,3,Thursday,Wet,Matsapha,14.43,29.05,19.62,0.526,7.05,45.94,31.5,61.6,5.0,6.0,56,Moderate
2023-12-29,2023,12,4,Friday,Wet,Matsapha,16.57,32.48,21.34,0.556,7.42,50.38,28.8,87.7,4.6,1.93,60,Moderate
2023-12-30,2023,12,5,Saturday,Wet,Matsapha,7.27,14.02,12.4,0.475,5.8,49.48,27.0,79.2,5.5,15.08,30,Good
2023-12-31,2023,12,6,Sunday,Wet,Matsapha,13.37,27.52,15.95,0.409,6.95,47.1,26.5,72.4,2.6,2.55,54,Moderate
2024-01-01,2024,1,0,Monday,Wet,Matsapha,14.46,26.76,21.03,0.602,6.08,44.93,22.2,72.6,2.0,2.89,56,Moderate
2024-01-02,2024,1,1,Tuesday,Wet,Matsapha,15.6,29.38,23.36,0.49,7.36,48.33,21.0,76.3,4.1,0.2,58,Moderate
2024-01-03,2024,1,2,Wednesday,Wet,Matsapha,17.67,34.39,21.14,0.437,7.19,45.6,29.6,70.7,5.3,0.25,63,Moderate
2024-01-04,2024,1,3,Thursday,Wet,Matsapha,20.04,40.81,22.4,0.424,6.56,47.41,23.5,70.5,3.7,1.17,68,Moderate
2024-01-05,2024,1,4,Friday,Wet,Matsapha,13.63,25.13,21.14,0.475,9.29,43.46,24.4,78.2,7.1,0.42,54,Moderate
2024-01-06,2024,1,5,Saturday,Wet,Matsapha,9.36,16.0,13.97,0.387,6.32,53.16,28.2,73.6,3.8,1.01,39,Good
2024-01-07,2024,1,6,Sunday,Wet,Matsapha,10.55,22.94,15.31,0.432,5.06,46.27,33.5,77.3,4.7,0.02,44,Moderate
2024-01-08,2024,1,0,Monday,Wet,Matsapha,14.68,24.15,24.04,0.738,8.61,50.32,24.9,77.6,6.3,0.95,56,Moderate
2024-01-09,2024,1,1,Tuesday,Wet,Matsapha,12.8,25.63,22.66,0.593,6.88,43.39,18.5,58.4,2.7,6.36,52,Moderate
2024-01-10,2024,1,2,Wednesday,Wet,Matsapha,12.64,26.18,19.44,0.571,7.2,49.49,20.8,86.8,3.8,8.84,52,Moderate
2024-01-11,2024,1,3,Thursday,Wet,Matsapha,15.1,22.35,22.2,0.559,7.78,42.23,22.1,100.0,6.6,0.54,57,Moderate
2024-01-12,2024,1,4,Friday,Wet,Matsapha,16.46,35.45,18.71,0.436,8.83,47.97,27.2,68.7,3.8,6.91,60,Moderate
2024-01-13,2024,1,5,Saturday,Wet,Matsapha,8.65,14.17,15.61,0.389,5.14,46.28,28.3,74.2,7.3,0.91,36,Good
2024-01-14,2024,1,6,Sunday,Wet,Matsapha,12.81,24.75,14.91,0.379,6.47,50.3,25.4,67.1,2.1,0.21,52,Moderate
2024-01-15,2024,1,0,Monday,Wet,Matsapha,12.33,21.37,16.28,0.558,6.42,49.32,25.4,67.0,7.4,2.16,51,Moderate
2024-01-16,2024,1,1,Tuesday,Wet,Matsapha,11.26,27.7,20.37,0.568,8.7,50.22,26.1,73.5,4.7,3.49,47,Moderate
2024-01-17,2024,1,2,Wednesday,Wet,Matsapha,11.71,25.9,20.1,0.527,8.0,48.39,31.5,63.5,1.8,9.59,49,Moderate
2024-01-18,2024,1,3,Thursday,Wet,Matsapha,13.1,26.46,16.85,0.624,7.73,46.13,22.8,71.0,4.3,17.12,53,Moderate
2024-01-19,2024,1,4,Friday,Wet,Matsapha,11.69,20.26,17.8,0.683,7.08,47.55,25.7,89.4,5.4,17.87,49,Moderate
2024-01-20,2024,1,5,Saturday,Wet,Matsapha,9.03,18.14,13.35,0.397,5.38,51.01,33.0,73.3,4.0,11.28,38,Good
2024-01-21,2024,1,6,Sunday,Wet,Matsapha,9.29,18.89,13.86,0.389,4.66,49.54,25.6,77.9,5.3,3.29,39,Good
2024-01-22,2024,1,0,Monday,Wet,Matsapha,13.34,26.73,20.12,0.574,7.8,44.32,20.8,68.5,4.4,1.29,54,Moderate
2024-01-23,2024,1,1,Tuesday,Wet,Matsapha,14.24,28.54,19.74,0.527,9.67,46.93,25.9,53.1,4.3,4.39,56,Moderate
2024-01-24,2024,1,2,Wednesday,Wet,Matsapha,14.86,28.61,22.05,0.573,7.17,42.72,23.1,78.9,4.2,1.54,57,Moderate
2024-01-25,2024,1,3,Thursday,Wet,Matsapha,13.82,28.31,22.5,0.65,7.12,44.82,29.5,67.5,6.2,0.87,55,Moderate
2024-01-26,2024,1,4,Friday,Wet,Matsapha,16.51,33.99,14.27,0.539,7.91,54.83,22.8,90.7,5.0,1.6,60,Moderate
2024-01-27,2024,1,5,Saturday,Wet,Matsapha,8.98,17.55,12.72,0.457,5.11,52.04,24.8,76.3,2.7,16.6,37,Good
2024-01-28,2024,1,6,Sunday,Wet,Matsapha,7.47,15.29,16.61,0.415,4.23,50.31,23.5,81.4,4.4,15.8,31,Good
2024-01-29,2024,1,0,Monday,Wet,Matsapha,12.07,23.6,19.0,0.593,7.98,43.39,28.8,88.0,6.6,7.16,500,Moderate
2024-01-30,2024,1,1,Tuesday,Wet,Matsapha,16.47,36.13,20.91,0.52,9.31,42.48,23.0,81.4,4.3,0.24,60,Moderate
2024-01-31,2024,1,2,Wednesday,Wet,Matsapha,13.0,25.03,20.07,0.479,6.99,49.22,26.9,81.1,4.9,4.04,53,Moderate
2024-02-01,2024,2,3,Thursday,Wet,Matsapha,17.44,32.04,17.48,0.512,7.92,34.5,29.4,75.3,3.4,0.77,62,Moderate
2024-02-02,2024,2,4,Friday,Wet,Matsapha,10.29,21.93,21.72,0.617,7.82,48.1,27.8,75.4,5.3,8.9,43,Moderate
2024-02-03,2024,2,5,Saturday,Wet,Matsapha,6.55,10.92,14.5,0.4,5.38,51.64,26.3,88.9,4.5,14.23,27,Good
2024-02-04,2024,2,6,Sunday,Wet,Matsapha,6.8,12.71,13.11,0.48,5.61,51.45,25.2,60.3,4.8,20.25,28,Good
2024-02-05,2024,2,0,Monday,Wet,Matsapha,8.28,16.07,23.53,0.527,7.56,39.76,30.7,85.7,7.3,12.72,34,Good
2024-02-06,2024,2,1,Tuesday,Wet,Matsapha,9.79,21.21,19.96,0.591,9.15,38.5,30.1,80.5,3.4,37.75,41,Good
2024-02-07,2024,2,2,Wednesday,Wet,Matsapha,10.85,22.47,26.12,0.59,8.98,46.86,30.3,56.7,7.4,5.78,45,Moderate
2024-02-08,2024,2,3,Thursday,Wet,Matsapha,14.64,31.39,18.84,0.505,8.61,50.3,27.4,57.9,5.0,3.25,56,Moderate
2024-02-09,2024,2,4,Friday,Wet,Matsapha,10.34,21.64,19.4,0.529,8.63,39.98,32.4,61.0,5.1,11.44,43,Moderate
2024-02-10,2024,2,5,Saturday,Wet,Matsapha,10.75,23.47,11.96,0.352,5.26,50.25,25.4,66.2,4.0,4.92,45,Moderate
2024-02-11,2024,2,6,Sunday,Wet,Matsapha,8.41,15.25,15.39,0.407,6.58,51.44,32.0,73.0,3.9,2.64,35,Good
2024-02-12,2024,2,0,Monday,Wet,Matsapha,14.47,27.05,19.13,0.673,7.84,49.68,25.8,73.5,5.0,0.55,56,Moderate
2024-02-13,2024,2,1,Tuesday,Wet,Matsapha,16.81,33.33,22.24,0.603,7.76,52.73,27.3,70.1,3.9,0.26,61,Moderate
2024-02-14,2024,2,2,Wednesday,Wet,Matsapha,18.08,29.94,20.29,0.605,7.78,47.0,22.0,87.2,3.8,1.77,64,Moderate
2024-02-15,2024,2,3,Thursday,Wet,Matsapha,20.23,36.66,19.13,0.59,8.2,42.4,34.2,58.0,1.0,1.19,68,Moderate
2024-02-16,2024,2,4,Friday,Wet,Matsapha,11.52,22.57,19.74,0.681,7.92,51.72,24.0,83.9,7.0,3.86,48,Moderate
2024-02-17,2024,2,5,Saturday,Wet,Matsapha,8.74,15.99,11.68,0.442,6.0,45.44,24.1,82.8,4.8,6.94,36,Good
2024-02-18,2024,2,6,Sunday,Wet,Matsapha,7.55,12.79,13.44,0.369,4.89,45.61,30.4,71.9,6.0,7.0,31,Good
2024-02-19,2024,2,0,Monday,Wet,Matsapha,6.63,11.42,20.86,0.491,7.75,47.7,24.4,79.3,7.8,21.16,28,Good
2024-02-20,2024,2,1,Tuesday,Wet,Matsapha,13.96,24.85,22.67,0.5,7.72,53.11,32.7,90.5,3.3,4.31,55,Moderate
2024-02-21,2024,2,2,Wednesday,Wet,Matsapha,13.78,28.92,21.21,0.641,5.8,52.55,25.4,78.6,3.9,5.86,55,Moderate
2024-02-22,2024,2,3,Thursday,Wet,Matsapha,16.99,32.76,21.2,0.623,7.71,45.64,24.7,65.0,4.7,1.75,61,Moderate
2024-02-23,2024,2,4,Friday,Wet,Matsapha,16.71,34.94,20.8,0.606,7.42,45.96,32.2,93.4,3.8,7.06,61,Moderate
2024-02-24,2024,2,5,Saturday,Wet,Matsapha,7.32,14.68,14.68,0.42,5.77,43.32,23.3,83.0,5.2,3.85,31,Good
2024-02-25,2024,2,6,Sunday,Wet,Matsapha,10.17,20.9,14.24,0.407,4.58,42.65,29.1,73.3,6.1,2.91,42,Moderate
2024-02-26,2024,2,0,Monday,Wet,Matsapha,18.66,36.38,19.13,0.522,6.92,51.47,29.5,82.3,2.7,1.19,65,Moderate
2024-02-27,2024,2,1,Tuesday,Wet,Matsapha,14.42,27.19,20.08,0.536,8.26,49.34,28.3,70.4,3.6,5.35,56,Moderate
2024-02-28,2024,2,2,Wednesday,Wet,Matsapha,12.56,23.3,22.03,0.543,8.61,47.26,27.4,71.9,4.0,0.99,52,Moderate
2024-02-29,2024,2,3,Thursday,Wet,Matsapha,15.09,31.25,20.09,0.599,8.14,52.22,26.3,73.2,3.5,7.43,57,Moderate
2024-03-01,2024,3,4,Friday,Wet,Matsapha,19.44,36.55,22.05,0.69,7.7,47.12,27.6,72.8,1.7,5.8,66,Moderate
2024-03-02,2024,3,5,Saturday,Wet,Matsapha,11.44,24.1,13.17,0.466,7.19,45.31,25.6,58.5,5.5,0.56,48,Moderate
2024-03-03,2024,3,6,Sunday,Wet,Matsapha,13.23,26.94,15.84,0.379,7.07,48.12,25.1,88.2,4.3,0.89,53,Moderate
2024-03-04,2024,3,0,Monday,Wet,Matsapha,16.94,28.93,24.01,0.681,8.82,45.97,32.8,76.0,4.9,4.14,61,Moderate
2024-03-05,2024,3,1,Tuesday,Wet,Matsapha,15.65,32.7,25.12,0.72,9.96,39.25,30.6,62.0,5.5,5.58,58,Moderate
2024-03-06,2024,3,2,Wednesday,Wet,Matsapha,17.1,32.43,26.49,0.622,7.71,45.29,29.4,78.0,3.7,0.74,62,Moderate
2024-03-07,2024,3,3,Thursday,Wet,Matsapha,17.1,31.85,25.47,0.596,8.32,42.33,27.5,71.8,4.3,1.36,62,Moderate
2024-03-08,2024,3,4,Friday,Wet,Matsapha,12.82,26.91,25.68,0.703,10.0,45.06,28.2,76.7,6.3,1.5,53,Moderate
2024-03-09,2024,3,5,Saturday,Wet,Matsapha,12.1,26.09,16.42,0.489,6.66,44.68,26.1,80.9,5.8,0.86,51,Moderate
2024-03-10,2024,3,6,Sunday,Wet,Matsapha,13.18,27.76,16.52,0.447,5.03,41.8,26.6,65.9,4.7,1.96,53,Moderate
2024-03-11,2024,3,0,Monday,Wet,Matsapha,13.03,24.32,25.36,0.535,7.56,48.45,29.5,74.1,5.3,2.19,53,Moderate
2024-03-12,2024,3,1,Tuesday,Wet,Matsapha,21.82,40.68,21.92,0.748,8.19,50.04,27.5,83.9,3.6,0.79,71,Moderate
2024-03-13,2024,3,2,Wednesday,Wet,Matsapha,16.49,32.03,26.48,0.6,6.88,51.54,23.1,79.9,4.5,0.79,60,Moderate
2024-03-14,2024,3,3,Thursday,Wet,Matsapha,18.93,32.59,24.83,0.547,11.2,45.48,24.3,68.0,4.3,0.76,65,Moderate
2024-03-15,2024,3,4,Friday,Wet,Matsapha,17.83,33.87,21.55,0.704,7.22,50.79,21.8,68.5,4.9,0.65,63,Moderate
2024-03-16,2024,3,5,Saturday,Wet,Matsapha,11.75,21.07,17.26,0.487,7.11,44.98,26.5,79.1,5.0,0.46,49,Moderate
2024-03-17,2024,3,6,Sunday,Wet,Matsapha,10.7,19.87,15.71,0.497,5.35,47.34,25.7,46.7,5.9,2.04,45,Moderate
2024-03-18,2024,3,0,Monday,Wet,Matsapha,14.42,24.46,23.82,0.496,9.4,48.18,23.6,75.6,5.1,3.03,56,Moderate
2024-03-19,2024,3,1,Tuesday,Wet,Matsapha,17.73,33.69,26.99,0.615,9.66,45.77,32.3,75.2,3.6,4.74,63,Moderate
2024-03-20,2024,3,2,Wednesday,Wet,Matsapha,16.16,33.02,26.57,0.633,10.41,53.32,31.9,72.6,4.4,1.99,60,Moderate
2024-03-21,2024,3,3,Thursday,Wet,Matsapha,16.77,32.9,21.11,0.738,8.01,43.84,27.1,75.0,5.3,1.56,61,Moderate
2024-03-22,2024,3,4,Friday,Wet,Matsapha,13.86,26.53,17.22,0.705,8.07,44.91,23.9,71.2,4.4,6.5,55,Moderate
2024-03-23,2024,3,5,Saturday,Wet,Matsapha,11.29,21.81,15.15,0.495,5.34,54.72,25.9,79.9,2.2,2.17,47,Moderate
2024-03-24,2024,3,6,Sunday,Wet,Matsapha,10.78,19.55,15.77,0.449,6.05,51.74,24.8,56.8,4.5,5.13,45,Moderate
2024-03-25,2024,3,0,Monday,Wet,Matsapha,15.52,27.65,25.26,0.676,7.81,53.31,26.0,78.7,3.6,7.0,58,Moderate
2024-03-26,2024,3,1,Tuesday,Wet,Matsapha,15.61,32.48,23.02,0.688,8.28,42.11,32.2,73.8,3.4,4.11,58,Moderate
2024-03-27,2024,3,2,Wednesday,Wet,Matsapha,19.2,37.41,23.73,0.757,10.44,45.73,30.8,77.6,3.6,0.68,66,Moderate
2024-03-28,2024,3,3,Thursday,Wet,Matsapha,20.57,40.66,26.32,0.641,9.87,49.16,24.0,87.0,2.0,3.45,69,Moderate
2024-03-29,2024,3,4,Friday,Wet,Matsapha,16.11,34.08,25.84,0.582,10.65,44.37,30.3,57.0,4.0,3.82,59,Moderate
2024-03-30,2024,3,5,Saturday,Wet,Matsapha,6.88,14.82,16.21,0.422,5.68,49.31,30.3,69.2,6.0,16.17,29,Good
2024-03-31,2024,3,6,Sunday,Wet,Matsapha,13.84,28.43,16.32,0.511,7.0,48.26,25.0,72.9,4.2,0.21,55,Moderate
2024-04-01,2024,4,0,Monday,Wet,Matsapha,12.92,26.33,21.43,0.653,9.85,32.69,18.1,57.9,3.5,3.68,53,Moderate
2024-04-02,2024,4,1,Tuesday,Wet,Matsapha,13.17,24.67,23.44,0.676,11.41,31.6,20.2,57.1,4.9,2.01,53,Moderate
2024-04-03,2024,4,2,Wednesday,Wet,Matsapha,14.33,24.64,23.9,0.76,10.9,30.74,21.4,51.3,5.6,0.5,56,Moderate
2024-04-04,2024,4,3,Thursday,Wet,Matsapha,18.93,33.83,22.59,0.614,9.88,29.21,22.3,55.2,2.9,0.2,65,Moderate
2024-04-05,2024,4,4,Friday,Wet,Matsapha,19.82,33.77,21.11,0.695,10.64,26.02,22.1,50.3,3.4,1.13,67,Moderate
2024-04-06,2024,4,5,Saturday,Wet,Matsapha,14.37,28.1,15.37,0.412,5.51,35.17,17.8,66.0,3.1,0.41,56,Moderate
2024-04-07,2024,4,6,Sunday,Wet,Matsapha,15.05,31.75,18.59,0.429,7.11,33.4,17.7,54.2,2.3,0.64,57,Moderate
2024-04-08,2024,4,0,Monday,Wet,Matsapha,19.02,39.64,27.61,0.622,11.41,29.75,21.9,68.9,4.0,1.63,66,Moderate
2024-04-09,2024,4,1,Tuesday,Wet,Matsapha,13.23,26.76,27.03,0.689,8.74,35.03,23.2,60.5,6.5,0.26,53,Moderate
2024-04-10,2024,4,2,Wednesday,Wet,Matsapha,20.25,38.98,23.44,0.666,8.74,31.34,18.9,53.5,4.2,0.14,68,Moderate
2024-04-11,2024,4,3,Thursday,Wet,Matsapha,21.26,41.81,22.33,0.669,9.19,27.08,22.1,78.8,2.3,0.04,70,Moderate
2024-04-12,2024,4,4,Friday,Wet,Matsapha,15.94,27.46,22.49,0.67,8.58,31.69,22.2,46.2,6.1,0.27,59,Moderate
2024-04-13,2024,4,5,Saturday,Wet,Matsapha,12.63,29.81,17.22,0.501,5.16,32.7,13.4,65.7,5.4,0.09,52,Moderate
2024-04-14,2024,4,6,Sunday,Wet,Matsapha,9.68,19.26,16.66,0.5,7.6,31.5,19.9,65.7,5.1,0.31,40,Good
2024-04-15,2024,4,0,Monday,Wet,Matsapha,20.67,34.79,19.83,0.58,9.17,28.97,26.5,58.6,3.8,0.84,69,Moderate
2024-04-16,2024,4,1,Tuesday,Wet,Matsapha,17.53,32.42,22.79,0.682,12.96,35.44,25.4,46.9,1.4,4.08,62,Moderate
2024-04-17,2024,4,2,Wednesday,Wet,Matsapha,13.68,26.37,17.86,0.666,10.12,33.51,24.6,57.1,6.3,0.26,54,Moderate
2024-04-18,2024,4,3,Thursday,Wet,Matsapha,14.9,27.97,25.78,0.541,10.51,29.78,20.5,85.0,6.7,0.19,57,Moderate
2024-04-19,2024,4,4,Friday,Wet,Matsapha,16.83,30.91,21.98,0.685,8.75,33.44,27.0,70.9,4.2,0.14,61,Moderate
2024-04-20,2024,4,5,Saturday,Wet,Matsapha,13.33,25.95,14.83,0.438,6.84,33.9,28.3,63.2,1.6,0.04,54,Moderate
2024-04-21,2024,4,6,Sunday,Wet,Matsapha,13.94,25.74,16.68,0.429,7.06,31.78,12.1,38.1,3.9,0.39,55,Moderate
2024-04-22,2024,4,0,Monday,Wet,Matsapha,17.22,31.22,27.38,0.738,10.01,32.68,18.3,63.9,5.0,0.43,62,Moderate
2024-04-23,2024,4,1,Tuesday,Wet,Matsapha,18.8,35.12,24.6,0.603,8.06,31.53,18.9,64.8,4.2,1.72,65,Moderate
2024-04-24,2024,4,2,Wednesday,Wet,Matsapha,15.34,28.73,23.41,0.727,10.97,32.39,23.8,69.1,7.0,0.12,58,Moderate
2024-04-25,2024,4,3,Thursday,Wet,Matsapha,18.15,32.97,25.38,0.683,7.57,33.6,22.3,71.1,5.6,0.69,64,Moderate
2024-04-26,2024,4,4,Friday,Wet,Matsapha,15.72,30.05,25.09,0.687,9.27,32.3,21.4,58.4,3.5,0.26,59,Moderate
2024-04-27,2024,4,5,Saturday,Wet,Matsapha,13.42,25.21,14.3,0.399,6.16,29.0,18.1,63.1,4.4,0.19,54,Moderate
2024-04-28,2024,4,6,Sunday,Wet,Matsapha,12.78,25.3,15.69,0.492,6.28,33.53,19.8,72.3,5.5,1.29,52,Moderate
2024-04-29,2024,4,0,Monday,Wet,Matsapha,48.66,97.99,19.42,0.609,9.91,37.37,28.3,64.3,4.4,0.88,133,Unhealthy
2024-04-30,2024,4,1,Tuesday,Wet,Matsapha,14.6,27.53,24.56,0.688,7.52,27.92,22.3,74.1,5.2,0.29,56,Moderate
2024-05-01,2024,5,2,Wednesday,Dry,Matsapha,30.77,56.7,33.76,0.892,11.82,31.58,30.2,58.1,3.1,0.17,90,Unhealthy
2024-05-02,2024,5,3,Thursday,Dry,Matsapha,25.33,48.42,27.38,0.899,11.75,30.61,21.1,56.8,3.4,0.04,79,Unhealthy
2024-05-03,2024,5,4,Friday,Dry,Matsapha,26.5,49.99,29.16,0.937,13.15,27.81,23.4,59.8,3.2,0.59,81,Unhealthy
2024-05-04,2024,5,5,Saturday,Dry,Matsapha,19.92,34.95,27.23,0.606,10.48,30.61,18.8,52.6,1.7,0.75,67,Moderate
2024-05-05,2024,5,6,Sunday,Dry,Matsapha,18.1,33.2,25.71,0.575,6.79,31.56,19.2,63.4,3.5,0.51,64,Moderate
2024-05-06,2024,5,0,Monday,Dry,Matsapha,29.95,56.56,28.71,0.988,12.79,34.1,23.0,71.1,2.1,0.12,89,Unhealthy
2024-05-07,2024,5,1,Tuesday,Dry,Matsapha,32.42,57.66,35.3,0.755,11.99,32.72,25.7,59.4,2.1,0.16,94,Unhealthy
2024-05-08,2024,5,2,Wednesday,Dry,Matsapha,22.44,46.08,37.3,1.005,11.9,29.49,25.1,67.4,4.0,0.18,73,Moderate
2024-05-09,2024,5,3,Thursday,Dry,Matsapha,28.12,52.3,36.26,1.032,11.33,27.87,24.8,69.0,3.6,0.05,85,Unhealthy
2024-05-10,2024,5,4,Friday,Dry,Matsapha,26.38,50.44,33.23,0.876,12.71,32.94,26.3,66.9,4.0,0.2,81,Unhealthy
2024-05-11,2024,5,5,Saturday,Dry,Matsapha,22.79,48.86,19.39,0.622,8.78,29.35,24.6,70.7,1.8,0.28,73,Moderate
2024-05-12,2024,5,6,Sunday,Dry,Matsapha,17.21,28.88,23.99,0.747,9.19,30.35,25.4,40.7,2.5,0.06,62,Moderate
2024-05-13,2024,5,0,Monday,Dry,Matsapha,28.66,54.9,34.34,0.783,11.08,33.91,24.3,60.0,3.0,0.42,86,Unhealthy
2024-05-14,2024,5,1,Tuesday,Dry,Matsapha,33.43,74.57,26.8,0.851,9.85,33.84,20.2,65.5,3.4,0.1,96,Unhealthy
2024-05-15,2024,5,2,Wednesday,Dry,Matsapha,25.22,51.61,31.85,1.188,13.21,30.65,19.9,55.2,0.4,0.02,79,Unhealthy
2024-05-16,2024,5,3,Thursday,Dry,Matsapha,28.4,59.08,32.49,1.051,15.47,33.23,18.2,48.5,2.7,0.13,85,Unhealthy
2024-05-17,2024,5,4,Friday,Dry,Matsapha,29.16,62.54,30.13,0.958,12.48,30.36,22.7,50.0,3.8,0.43,87,Unhealthy
2024-05-18,2024,5,5,Saturday,Dry,Matsapha,19.32,37.4,20.8,0.664,9.45,31.55,19.5,53.8,3.7,0.18,66,Moderate
2024-05-19,2024,5,6,Sunday,Dry,Matsapha,21.95,42.48,21.1,0.646,9.45,27.48,21.8,76.5,2.1,0.23,72,Moderate
2024-05-20,2024,5,0,Monday,Dry,Matsapha,32.35,68.43,28.87,0.916,15.24,30.01,24.1,58.1,0.9,0.75,94,Unhealthy
2024-05-21,2024,5,1,Tuesday,Dry,Matsapha,28.25,62.73,37.58,0.924,13.13,33.54,20.7,57.2,2.9,0.29,85,Unhealthy
2024-05-22,2024,5,2,Wednesday,Dry,Matsapha,25.22,46.97,35.93,0.979,11.35,34.93,15.2,70.6,2.9,0.08,79,Unhealthy
2024-05-23,2024,5,3,Thursday,Dry,Matsapha,30.71,60.37,29.62,0.93,14.64,31.24,31.1,56.8,3.0,0.2,90,Unhealthy
2024-05-24,2024,5,4,Friday,Dry,Matsapha,31.77,52.63,39.22,1.036,12.46,36.9,24.4,61.1,1.3,0.71,92,Unhealthy
2024-05-25,2024,5,5,Saturday,Dry,Matsapha,20.09,43.07,20.76,0.765,6.05,32.34,25.8,41.4,3.3,0.49,68,Moderate
2024-05-26,2024,5,6,Sunday,Dry,Matsapha,16.07,34.0,23.88,0.579,8.65,29.77,20.5,55.2,3.3,0.16,59,Moderate
2024-05-27,2024,5,0,Monday,Dry,Matsapha,27.28,49.49,36.76,0.92,10.72,34.82,28.4,58.3,3.5,0.0,83,Unhealthy
